0.001994	0.0001	1.00
0.002464	0.0140	0.99
0.002344	0.0169	0.99
0.002390	0.0177	0.99
0.002012	-0.0012	1.00
0.002133	-0.0136	1.00
0.001820	-0.0228	0.99
0.002023	-0.0214	1.00
0.003158	0.0724	0.97
0.003972	0.1161	0.94
0.001556	-0.0137	0.99
0.001517	-0.0104	1.00
0.002368	0.0179	0.99
0.002124	0.0053	1.00
0.001505	0.0074	0.99
0.001162	-0.0018	1.00
0.002189	0.0120	1.00
0.001261	0.0031	1.00
0.001264	-0.0042	1.00
0.000871	-0.0045	1.00
0.001507	-0.0028	1.00
0.000589	-0.0017	0.99
0.000829	-0.0104	0.98
0.001248	-0.0167	0.99
0.003060	0.0275	0.99
0.001980	0.0179	0.99
0.001659	-0.0148	1.00
0.000729	-0.0067	0.99
0.004268	0.1175	0.94
0.000839	0.0002	1.00
0.002012	-0.0044	1.00
0.001529	0.0031	1.00
0.001529	-0.0053	1.00
0.003326	0.1370	0.92
0.002843	0.0594	0.97
0.003187	0.0430	0.98
0.002805	0.0345	0.99
0.002842	0.0359	0.99
0.000878	-0.0082	0.99
0.002738	0.0083	0.99
0.000636	-0.0012	0.99
0.002435	0.0148	0.99
0.000556	-0.0007	0.99
0.000572	-0.0039	0.99
0.000856	-0.0093	0.98
0.000771	-0.0065	0.99
0.001521	-0.0029	1.00
0.000885	-0.0080	0.99
0.001426	-0.0045	1.00
0.001020	0.0022	1.00
0.001090	-0.0027	1.00
0.000613	-0.0067	0.98
0.002294	0.0177	0.99
0.003119	0.0239	0.99
0.001568	-0.0078	1.00
0.000730	-0.0028	1.00
0.000895	-0.0106	0.98
0.001266	0.0015	1.00
0.001370	0.0045	1.00
0.001005	-0.0053	0.99
0.001784	0.0043	1.00
0.000952	-0.0006	1.00
0.001397	-0.0038	1.00
0.001861	-0.0011	1.00
0.002616	0.0161	0.99
0.001533	-0.0068	1.00
0.002175	-0.0152	1.00
0.001196	-0.0148	0.99
0.001495	-0.0169	0.99
0.000857	-0.0046	0.99
0.002747	0.0047	1.00
0.000573	-0.0054	0.99
0.001352	-0.0017	1.00
0.001041	0.0006	1.00
0.001555	-0.0026	1.00
0.001203	-0.0059	1.00
0.002621	0.0335	0.98
0.001948	-0.0086	1.00
0.002703	0.0188	0.99
0.001266	-0.0020	1.00
0.001670	0.0001	1.00
0.002430	0.0152	1.00
0.001199	-0.0017	1.00
0.001850	0.0006	1.00
0.001937	0.0004	1.00
0.001351	0.0016	1.00
0.002580	0.0109	0.99
0.002307	0.0054	1.00
0.003712	0.1728	0.90
0.002286	-0.0055	1.00
0.003348	0.0349	0.99
0.002826	0.0295	0.99
0.001930	0.0001	1.00
0.001268	0.0058	0.99
0.001779	-0.0010	1.00
0.000659	-0.0014	1.00
0.002386	0.0182	0.99
0.000908	-0.0113	0.99
0.001725	-0.0047	1.00
0.003009	0.0435	0.98
0.002263	0.0098	1.00
0.001384	0.0012	1.00
0.001905	0.0057	1.00
0.003509	0.1589	0.91
0.003610	0.1156	0.94
0.001591	-0.0140	0.99
0.000398	-0.0049	0.98
0.000730	-0.0032	0.99
0.000661	-0.0039	0.99
0.001341	-0.0043	1.00
0.000447	-0.0042	0.98
0.000897	-0.0005	1.00
0.000664	-0.0046	0.99
0.001238	-0.0051	1.00
0.000421	-0.0001	0.99
0.001467	0.0041	1.00
0.000553	-0.0069	0.99
0.004402	0.1146	0.96
0.000938	-0.0031	1.00
0.001234	-0.0040	1.00
0.000767	-0.0044	0.99
0.000948	-0.0028	1.00
0.001688	-0.0018	1.00
0.000617	-0.0102	0.97
0.001626	0.0084	0.99
0.002368	-0.0050	1.00
0.002048	0.0101	0.99
0.001424	-0.0096	0.99
0.000393	-0.0020	0.99
0.000716	-0.0079	0.99
0.000462	-0.0073	0.98
0.003644	0.0368	0.99
0.000671	-0.0030	0.99
0.001256	-0.0080	1.00
0.001186	-0.0015	1.00
0.001308	-0.0058	1.00
0.002113	0.0113	0.99
0.002692	0.0378	0.98
0.001835	0.0039	1.00
0.000727	-0.0071	0.99
0.001318	-0.0171	0.99
0.004263	0.0894	0.97
0.001502	-0.0179	0.99
0.001354	-0.0065	1.00
0.000452	-0.0013	0.99
0.000758	-0.0048	0.99
0.000726	-0.0004	0.99
0.000387	-0.0023	0.99
0.003779	0.1781	0.90
0.002662	0.0316	0.99
0.003936	0.0850	0.97
0.002195	0.0175	0.99
0.002810	0.0275	0.99
0.002776	0.0181	0.99
0.003060	0.0442	0.98
0.002851	0.0368	0.99
0.002651	0.0352	0.99
0.002433	0.0839	0.94
0.003608	0.1601	0.91
0.002185	-0.0140	1.00
0.003233	0.0445	0.98
0.002868	0.0227	0.99
0.002633	-0.0020	1.00
0.003474	0.0866	0.95
0.001376	-0.0157	0.99
0.002474	0.0510	0.97
0.002102	-0.0085	1.00
0.002540	0.0129	0.99
0.001887	0.0026	1.00
0.002318	0.0153	0.99
0.002088	0.0069	1.00
0.000804	-0.0001	1.00
0.001722	0.0063	1.00
0.000762	-0.0031	1.00
0.001508	-0.0044	1.00
0.000847	-0.0076	0.99
0.002074	-0.0042	1.00
0.003453	0.0662	0.97
0.002949	0.0245	0.99
0.001922	-0.0016	1.00
0.000555	-0.0081	0.98
0.001013	-0.0123	0.99
0.001428	0.0241	0.98
0.002314	0.0143	1.00
0.003544	0.0345	0.99
0.001912	0.0229	0.99
0.003696	0.1262	0.94
0.002238	0.0488	0.97
0.001840	-0.0035	1.00
0.002744	0.0315	0.99
0.002438	0.0103	1.00
0.002534	-0.0025	1.00
0.001508	-0.0197	0.99
0.001477	-0.0006	1.00
0.000499	-0.0066	0.98
0.002534	0.0142	0.99
0.001776	-0.0026	1.00
0.001159	-0.0080	1.00
0.001494	0.0006	1.00
0.002544	0.0120	1.00
0.002093	0.0033	1.00
0.000455	-0.0037	0.99
0.001906	-0.0165	1.00
0.000885	-0.0017	0.99
0.001396	-0.0035	1.00
0.001428	-0.0020	1.00
0.001337	-0.0037	1.00
0.002722	0.0199	0.99
0.001266	-0.0017	1.00
0.001670	0.0004	1.00
0.002408	0.0052	1.00
0.001387	0.0005	1.00
0.001038	-0.0039	1.00
0.003017	0.0229	0.99
0.001626	0.0014	1.00
0.001972	0.0115	0.99
0.001330	-0.0004	1.00
0.000653	-0.0066	0.99
0.001967	0.0001	1.00
0.002087	-0.0038	1.00
0.001034	-0.0040	0.99
0.001748	0.0072	1.00
0.002737	0.0374	0.98
0.002192	-0.0012	1.00
0.002247	0.0089	1.00
0.002599	0.0531	0.97
0.002302	-0.0008	1.00
0.002739	0.0197	0.99
0.001363	-0.0037	1.00
0.002135	0.0670	0.94
0.002246	0.0007	1.00
0.003076	0.0283	0.99
0.002951	0.0553	0.98
0.003066	0.0524	0.98
0.002865	0.0221	0.99
0.002845	0.0172	1.00
0.002764	0.0290	0.99
0.002366	0.0070	1.00
0.001670	0.0031	1.00
0.003927	0.1312	0.94
0.002184	0.0481	0.97
0.001542	-0.0083	1.00
0.002757	0.0500	0.97
0.002440	0.0475	0.97
0.004161	0.1250	0.95
0.001265	-0.0148	0.99
0.002298	0.0610	0.97
0.002023	0.0141	0.99
0.002503	0.0317	0.98
0.002911	0.0972	0.94
0.002232	-0.0109	1.00
0.003441	0.0406	0.99
0.003325	0.0526	0.98
0.001812	-0.0056	1.00
0.001670	0.0076	1.00
0.001921	0.0009	1.00
0.002794	0.0109	0.99
0.002845	0.0235	0.99
0.002212	0.0016	1.00
0.001040	-0.0071	1.00
0.002558	0.0091	1.00
0.000713	-0.0027	0.99
0.001325	-0.0047	1.00
0.001433	0.0058	1.00
0.001591	-0.0011	1.00
0.003146	0.0376	0.99
0.002892	0.0210	0.99
0.002950	0.0181	1.00
0.003096	0.0373	0.99
0.001434	-0.0124	1.00
0.001303	-0.0014	1.00
0.001764	-0.0022	1.00
0.002780	0.0450	0.98
0.000756	-0.0014	0.99
0.001619	-0.0069	1.00
0.001477	0.0079	0.99
0.001522	-0.0094	1.00
