0.002124	0.0029	1.00
0.002644	0.0159	0.99
0.002012	0.0076	1.00
0.002514	0.0252	0.99
0.002202	-0.0009	1.00
0.002298	-0.0107	1.00
0.001999	-0.0210	1.00
0.002250	-0.0236	1.00
0.003177	0.0896	0.95
0.003975	0.1358	0.93
0.001703	-0.0120	1.00
0.001657	-0.0095	1.00
0.002591	0.0189	0.99
0.002225	-0.0014	1.00
0.002267	-0.0105	1.00
0.001918	-0.0261	0.99
0.003029	0.0373	0.98
0.001708	0.0239	0.98
0.001410	-0.0043	1.00
0.001002	-0.0051	1.00
0.001620	0.0003	1.00
0.000630	-0.0014	0.99
0.000901	-0.0099	0.99
0.000532	-0.0081	0.97
0.003838	0.0472	0.98
0.000750	-0.0031	0.99
0.001062	-0.0095	0.99
0.001386	0.0040	1.00
0.001909	0.0012	1.00
0.002568	0.0205	0.99
0.002363	0.0255	0.99
0.002267	0.0162	0.99
0.001480	-0.0107	1.00
0.001768	-0.0010	1.00
0.003095	0.0504	0.98
0.001382	-0.0070	1.00
0.001763	-0.0041	1.00
0.003071	0.0337	0.99
0.000853	-0.0063	0.99
0.002852	0.0143	0.99
0.000691	-0.0005	0.99
0.002530	0.0217	0.99
0.000605	-0.0006	1.00
0.000577	-0.0028	0.99
0.000354	-0.0039	0.97
0.000790	-0.0035	0.99
0.000576	-0.0018	1.00
0.000502	-0.0024	0.99
0.001358	0.0004	1.00
0.000542	-0.0039	0.99
0.002347	0.0125	1.00
0.002302	0.0142	0.99
0.001560	-0.0002	1.00
0.001266	-0.0085	1.00
0.001718	-0.0003	1.00
0.001770	-0.0143	0.99
0.002033	0.0254	0.99
0.000681	-0.0114	0.97
0.002140	0.0155	0.99
0.000876	-0.0027	1.00
0.001861	0.0088	1.00
0.001066	-0.0016	1.00
0.001639	-0.0025	1.00
0.001708	-0.0181	0.99
0.002935	0.0327	0.99
0.001773	0.0158	0.99
0.002246	0.0001	1.00
0.003413	0.1130	0.94
0.000643	-0.0060	0.99
0.003588	0.1398	0.93
0.000885	0.0008	1.00
0.002687	0.0373	0.99
0.001462	-0.0026	1.00
0.002719	0.0540	0.97
0.001661	-0.0014	1.00
0.001316	-0.0054	1.00
0.002407	0.0445	0.98
0.002343	-0.0067	1.00
0.003648	0.1148	0.95
0.003082	0.0711	0.97
0.001842	-0.0056	1.00
0.002978	0.0360	0.99
0.001589	0.0076	1.00
0.001922	0.0216	0.98
0.002220	-0.0021	1.00
0.001432	-0.0010	1.00
0.001881	-0.0005	1.00
0.002600	0.0079	1.00
0.001538	-0.0026	1.00
0.000963	-0.0072	0.99
0.000716	-0.0067	0.99
0.003703	0.0762	0.97
0.001266	0.0113	0.99
0.002679	0.0216	0.99
0.003639	0.0596	0.98
0.002458	0.0454	0.98
0.002356	0.0165	0.99
0.004206	0.1222	0.95
0.002220	0.0099	1.00
0.004073	0.1591	0.93
0.002211	0.0042	1.00
0.002961	0.1351	0.91
0.002369	0.0196	0.99
0.002877	0.0475	0.98
0.002229	0.0161	0.99
0.001571	-0.0076	1.00
0.000491	-0.0064	0.98
0.000984	-0.0077	0.99
0.002377	0.0091	1.00
0.002124	-0.0012	1.00
0.001541	-0.0133	0.99
0.001102	-0.0196	0.98
0.000642	-0.0018	0.99
0.002441	0.0184	0.99
0.000446	-0.0041	0.99
0.001416	-0.0047	1.00
0.000405	-0.0024	0.99
0.000779	-0.0014	1.00
0.000721	-0.0054	0.99
0.000431	-0.0026	0.99
0.000640	0.0005	0.99
0.000705	0.0014	0.99
0.002737	0.0195	0.99
0.001168	-0.0038	1.00
0.000715	-0.0045	0.99
0.001635	-0.0047	1.00
0.000894	-0.0106	0.99
0.002123	0.0032	1.00
0.004408	0.1138	0.95
0.000762	-0.0104	0.98
0.000732	-0.0032	1.00
0.003544	0.0534	0.98
0.000967	0.0001	1.00
0.002133	-0.0047	1.00
0.001354	-0.0096	1.00
0.001311	0.0081	0.99
0.001953	0.0073	1.00
0.002829	0.0470	0.98
0.001937	0.0077	1.00
0.001205	-0.0071	1.00
0.001626	0.0006	1.00
0.003135	0.0528	0.98
0.002496	0.0195	1.00
0.001005	-0.0135	0.99
0.001772	0.0035	1.00
0.003296	0.1019	0.95
0.003207	0.0538	0.98
0.002633	0.0194	0.99
0.001521	-0.0062	1.00
0.001927	-0.0049	1.00
0.002161	-0.0020	1.00
0.001512	-0.0033	1.00
0.001796	-0.0024	1.00
0.002251	0.0046	1.00
0.002867	-0.0080	1.00
0.003681	0.0807	0.96
0.001924	-0.0119	1.00
0.001311	-0.0147	0.99
0.002486	0.0142	0.99
0.003384	0.0308	0.99
0.002786	0.0174	0.99
0.002750	0.0358	0.98
0.002449	0.0095	0.99
0.002448	0.0139	0.99
0.001963	0.0075	1.00
0.001901	0.0060	1.00
0.002421	0.0220	0.99
0.002249	0.0085	1.00
0.000982	-0.0074	1.00
0.002778	0.0500	0.97
0.002799	0.0850	0.94
0.002262	-0.0038	1.00
0.002215	-0.0118	1.00
0.001977	-0.0059	1.00
0.003527	0.0555	0.98
0.002691	0.0024	1.00
0.003092	0.0660	0.96
0.002332	0.0160	0.99
0.004293	0.0916	0.97
0.002033	-0.0061	1.00
0.003351	0.1334	0.93
0.002262	0.0190	0.99
0.002104	-0.0016	1.00
0.001479	0.0014	1.00
0.001862	0.0054	1.00
0.001278	-0.0026	1.00
0.001586	-0.0018	1.00
0.002897	0.0204	0.99
0.002980	0.0466	0.98
0.002153	0.0114	1.00
0.002273	0.0069	1.00
0.001469	0.0034	1.00
0.001705	-0.0014	1.00
0.002061	0.0066	1.00
0.001648	-0.0191	0.99
0.000651	-0.0037	0.99
0.004225	0.4306	0.73
0.000687	0.0022	0.99
0.001861	-0.0038	1.00
0.000554	-0.0069	0.98
0.001905	0.0098	1.00
0.000904	-0.0081	0.99
0.001405	0.0006	1.00
0.000730	-0.0043	0.99
0.002588	0.0074	1.00
0.001386	0.0043	1.00
0.001204	-0.0044	1.00
0.002644	0.0180	0.99
0.002792	0.0404	0.98
0.000879	-0.0072	0.99
0.002013	0.0048	1.00
0.001711	0.0127	0.99
0.001739	0.0064	1.00
0.001882	-0.0001	1.00
0.000592	-0.0080	0.98
0.001828	0.0086	1.00
0.000991	-0.0061	0.99
0.001766	-0.0076	1.00
0.001612	0.0092	0.99
0.002594	0.0115	1.00
0.001384	-0.0106	1.00
0.001459	0.0044	0.99
0.001710	0.0039	1.00
0.000853	-0.0045	0.99
0.001194	-0.0018	1.00
0.003185	0.0288	0.99
0.001701	-0.0028	1.00
0.001836	0.0155	0.99
0.002249	0.0250	0.99
0.002501	0.0737	0.96
0.003725	0.1819	0.89
0.002502	-0.0039	1.00
0.002326	0.0049	1.00
0.002293	0.0067	1.00
0.001177	-0.0081	1.00
0.003140	0.0113	0.99
0.000958	0.0018	0.99
0.002851	0.0345	0.99
0.003562	0.0384	0.99
0.001788	0.0139	1.00
0.002873	0.0272	0.99
0.002857	0.0195	0.99
0.001834	0.0228	0.99
0.001434	-0.0047	1.00
0.001938	-0.0039	1.00
0.003537	0.1819	0.89
0.003692	0.1317	0.93
0.001614	-0.0158	1.00
0.001573	0.0059	1.00
0.001917	0.0111	1.00
0.002843	0.0141	0.99
0.004128	0.2002	0.89
0.002083	-0.0110	1.00
0.000630	-0.0071	0.99
0.004568	0.1349	0.94
0.000772	-0.0040	1.00
0.001088	-0.0095	0.99
0.001487	0.0077	0.99
0.001575	-0.0025	1.00
0.002849	0.0457	0.98
0.002082	-0.0226	0.99
0.002226	-0.0157	1.00
0.003185	0.0668	0.97
0.001478	-0.0016	1.00
0.000527	-0.0063	0.98
0.001759	0.0044	1.00
0.000620	-0.0061	0.99
0.000913	-0.0080	0.99
0.002343	0.0180	0.99
0.001725	0.0071	0.99
0.002617	0.0138	0.99
0.001222	-0.0161	0.99
0.000631	-0.0049	0.99
0.001951	0.0136	0.99
0.000911	-0.0025	1.00
0.000455	-0.0028	0.99
0.002900	0.0259	0.99
0.002136	0.0033	1.00
0.003042	0.2007	0.85
0.002680	0.0536	0.97
0.004096	0.0995	0.96
0.002002	0.0074	1.00
0.003033	0.0442	0.98
0.003499	0.0552	0.98
0.002487	0.0512	0.97
0.001512	-0.0090	1.00
0.002646	0.0262	0.99
0.001603	-0.0056	1.00
0.001630	-0.0148	0.99
0.001421	-0.0195	0.99
0.001106	-0.0043	0.99
0.002349	0.0222	0.99
0.001401	-0.0021	1.00
0.002205	0.0203	0.99
0.000535	-0.0055	0.99
0.000651	-0.0002	0.99
0.000820	-0.0038	0.99
0.000910	-0.0028	1.00
0.000409	-0.0014	0.99
0.003669	0.0580	0.98
0.002386	0.0055	1.00
0.001594	-0.0021	1.00
0.003205	0.0608	0.97
0.001837	-0.0130	1.00
0.000872	-0.0065	0.99
0.000698	-0.0042	1.00
0.002094	0.0059	1.00
0.003734	0.0752	0.97
0.002058	0.0020	1.00
0.003034	0.0433	0.98
0.003446	0.0559	0.98
0.002413	0.0461	0.97
0.002398	0.0162	0.99
0.004150	0.0922	0.96
0.001918	0.0223	0.99
0.001901	0.0086	0.99
0.003293	0.0302	0.99
0.002756	0.0200	0.99
0.001520	-0.0006	1.00
0.002807	0.0497	0.97
0.000455	-0.0098	0.96
0.000983	-0.0123	0.99
0.003250	0.0489	0.98
0.002054	0.0215	0.99
0.002168	0.0191	0.99
0.003137	0.0279	0.99
0.001865	-0.0165	1.00
0.002555	0.0350	0.98
0.004080	0.1151	0.95
0.002183	0.0040	1.00
0.001594	0.0039	1.00
0.000257	-0.0036	0.98
0.000283	-0.0042	0.97
0.000926	-0.0110	0.98
0.001159	-0.0155	0.99
0.001628	-0.0188	0.99
0.002442	-0.0057	1.00
0.003740	0.1121	0.95
0.003050	0.0568	0.98
0.001961	0.0191	0.99
0.002201	0.0082	1.00
0.002209	-0.0074	1.00
0.000860	-0.0033	1.00
0.001185	-0.0146	0.99
0.001518	0.0276	0.98
0.002426	0.0182	0.99
0.003713	0.0572	0.98
0.002646	0.0501	0.98
0.001496	-0.0076	1.00
0.000296	-0.0015	0.98
0.000239	-0.0027	0.98
0.000364	-0.0045	0.97
0.000832	-0.0038	0.99
0.000642	-0.0019	0.99
0.000459	0.0006	0.99
0.001727	0.0020	1.00
0.000676	-0.0103	0.98
0.001630	0.0050	1.00
0.002444	-0.0012	1.00
0.002025	-0.0141	1.00
0.003286	0.0317	0.99
0.003811	0.0800	0.96
0.001908	-0.0123	1.00
0.001122	-0.0075	1.00
0.002600	0.0198	0.99
0.001413	-0.0087	1.00
0.001121	0.0062	0.99
0.001387	0.0010	1.00
0.000754	-0.0049	0.99
0.002602	0.0062	1.00
0.001449	-0.0009	1.00
0.000943	-0.0077	1.00
0.001059	-0.0033	1.00
0.001512	0.0007	1.00
0.000892	-0.0023	1.00
0.001918	0.0066	1.00
0.001037	-0.0001	1.00
0.001626	0.0114	0.99
0.001468	-0.0033	1.00
0.001528	-0.0095	1.00
0.002663	0.0163	1.00
