0.002241	0.0044	1.00
0.002800	0.0185	0.99
0.002140	0.0081	1.00
0.002637	0.0271	0.99
0.002356	-0.0012	1.00
0.002469	-0.0117	1.00
0.002149	-0.0231	1.00
0.002399	-0.0233	1.00
0.003288	0.0924	0.95
0.004017	0.1465	0.92
0.001902	-0.0173	1.00
0.001815	-0.0111	1.00
0.002676	0.0248	0.99
0.002375	-0.0005	1.00
0.002415	-0.0091	1.00
0.002054	-0.0262	0.99
0.003169	0.0387	0.99
0.001806	0.0246	0.98
0.001545	-0.0061	1.00
0.001083	-0.0061	1.00
0.001752	-0.0007	1.00
0.000683	-0.0018	1.00
0.000969	-0.0107	0.99
0.000583	-0.0087	0.97
0.003997	0.0520	0.98
0.000795	-0.0027	1.00
0.001197	-0.0130	0.99
0.001484	0.0041	1.00
0.002021	0.0024	1.00
0.002633	0.0264	0.99
0.002412	0.0312	0.99
0.002353	0.0194	0.99
0.001601	-0.0120	1.00
0.001887	-0.0007	1.00
0.003195	0.0563	0.98
0.001441	-0.0053	1.00
0.001901	-0.0044	1.00
0.003197	0.0399	0.99
0.000930	-0.0072	0.99
0.003000	0.0178	0.99
0.000757	-0.0016	0.99
0.002680	0.0230	0.99
0.000623	0.0013	0.99
0.000632	-0.0037	0.99
0.000386	-0.0041	0.98
0.000843	-0.0032	0.99
0.000627	-0.0018	0.99
0.000538	-0.0016	0.99
0.001458	-0.0002	1.00
0.000576	-0.0035	0.99
0.002519	0.0118	1.00
0.002395	0.0177	0.99
0.001652	0.0009	1.00
0.001341	-0.0080	1.00
0.001844	-0.0001	1.00
0.001930	-0.0160	1.00
0.002174	0.0245	0.99
0.000728	-0.0115	0.98
0.002237	0.0185	0.99
0.000908	-0.0014	1.00
0.001972	0.0096	1.00
0.001082	0.0016	1.00
0.001740	-0.0021	1.00
0.001870	-0.0197	0.99
0.003053	0.0354	0.98
0.001835	0.0187	0.99
0.002387	0.0009	1.00
0.003464	0.1211	0.94
0.000708	-0.0069	0.99
0.003682	0.1470	0.92
0.000950	0.0013	1.00
0.002821	0.0378	0.99
0.001601	-0.0048	1.00
0.002781	0.0618	0.97
0.001785	-0.0017	1.00
0.001405	-0.0060	1.00
0.002458	0.0502	0.97
0.002457	-0.0041	1.00
0.003712	0.1238	0.94
0.003170	0.0774	0.97
0.001957	-0.0057	1.00
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.000000	0.0000	nan
0.003076	0.0407	0.99
0.001705	0.0070	1.00
0.002021	0.0237	0.99
0.002338	0.0004	1.00
0.001501	0.0008	1.00
0.001996	0.0013	1.00
0.002751	0.0094	1.00
0.001639	-0.0023	1.00
0.001037	-0.0079	0.99
0.000810	-0.0094	0.99
0.003761	0.0843	0.97
0.001328	0.0125	0.99
0.002823	0.0260	0.99
0.003792	0.0626	0.98
0.002517	0.0518	0.97
0.002434	0.0195	0.99
0.004312	0.1310	0.95
0.002337	0.0123	1.00
0.004108	0.1717	0.92
0.002353	0.0047	1.00
0.003007	0.1409	0.91
0.002511	0.0206	0.99
0.003041	0.0512	0.98
0.002356	0.0160	0.99
0.001743	-0.0110	1.00
0.000544	-0.0072	0.99
0.001083	-0.0092	0.99
0.002513	0.0111	1.00
0.002232	0.0003	1.00
0.001637	-0.0121	0.99
0.001239	-0.0226	0.98
0.000741	-0.0049	0.99
0.002575	0.0199	0.99
0.000497	-0.0055	0.99
0.001548	-0.0059	1.00
0.000442	-0.0025	0.99
0.000836	-0.0022	1.00
0.000797	-0.0065	0.99
0.000468	-0.0031	0.99
0.000680	0.0005	0.99
0.000743	0.0018	1.00
0.002953	0.0174	0.99
0.001228	-0.0032	1.00
0.000743	-0.0033	0.99
0.001760	-0.0048	1.00
0.000981	-0.0118	0.99
0.002261	0.0037	1.00
0.004485	0.1243	0.95
0.000818	-0.0100	0.99
0.000793	-0.0036	0.99
0.003696	0.0577	0.98
0.001025	0.0008	1.00
0.002275	-0.0040	1.00
0.001475	-0.0111	1.00
0.001385	0.0100	0.99
0.002117	0.0055	1.00
0.002962	0.0483	0.98
0.002020	0.0110	1.00
0.001265	-0.0063	1.00
0.001717	0.0013	1.00
0.003282	0.0572	0.98
0.002654	0.0203	0.99
0.001068	-0.0133	0.99
0.001870	0.0046	0.99
0.003365	0.1086	0.94
0.003340	0.0567	0.98
0.002759	0.0210	0.99
0.001578	-0.0035	1.00
0.002071	-0.0057	1.00
0.002342	-0.0043	1.00
0.001650	-0.0054	1.00
0.001927	-0.0035	1.00
0.002399	0.0039	1.00
0.003069	-0.0100	1.00
0.003809	0.0866	0.96
0.002047	-0.0106	1.00
0.001435	-0.0167	0.99
0.002577	0.0201	0.99
0.003532	0.0337	0.99
0.002957	0.0186	0.99
0.002884	0.0390	0.98
0.002568	0.0117	1.00
0.002573	0.0158	0.99
0.002081	0.0078	1.00
0.002018	0.0066	1.00
0.002557	0.0241	0.99
0.002394	0.0108	1.00
0.001054	-0.0070	1.00
0.002850	0.0554	0.97
0.002803	0.0944	0.94
0.002401	-0.0024	1.00
0.002326	-0.0105	1.00
0.002127	-0.0068	1.00
0.003643	0.0615	0.98
0.002870	0.0020	1.00
0.003172	0.0708	0.96
0.002431	0.0190	0.99
0.004406	0.1006	0.96
0.002160	-0.0058	1.00
0.003350	0.1450	0.91
0.002356	0.0214	0.99
0.002208	0.0018	1.00
0.001595	0.0012	1.00
0.001979	0.0077	1.00
0.001381	-0.0039	1.00
0.001718	-0.0030	1.00
0.003049	0.0232	0.99
0.003049	0.0528	0.98
0.002282	0.0123	0.99
0.002414	0.0073	1.00
0.001578	0.0021	1.00
0.001876	-0.0025	1.00
0.002223	0.0047	1.00
0.001772	-0.0204	1.00
0.000705	-0.0039	0.99
0.004080	0.4531	0.71
0.000710	0.0029	1.00
0.001992	-0.0026	1.00
0.000615	-0.0079	0.98
0.002016	0.0119	0.99
0.000980	-0.0082	1.00
0.001493	-0.0003	1.00
0.000789	-0.0039	0.99
0.002744	0.0094	1.00
0.001475	0.0054	1.00
0.001295	-0.0059	1.00
0.002803	0.0182	0.99
0.002907	0.0439	0.98
0.000987	-0.0094	0.99
0.002162	0.0037	1.00
0.001783	0.0159	0.99
0.001879	0.0035	1.00
0.002025	-0.0009	1.00
0.000646	-0.0093	0.98
0.001933	0.0101	0.99
0.001080	-0.0068	1.00
0.001905	-0.0079	1.00
0.001697	0.0113	0.99
0.002760	0.0127	1.00
